B0CF4BJN3D|Annotazioni e spunti di riflessione|Libro che vale la pena di leggere, anche se non tutto secondo me è accettabile (ad esempio il concetto di "buonsenso" lo avrei sostituito con "principii", il "buonsenso" è soggettivo, i principii no). Aggiungo sollo qualche nota perché ho trovato molto divertente e istruttiva la baraonda che è stata sollevata.1) Semplice statistica: stando ai dati di Amazon in data odierna su 1293 voti ci sono stati 30 voti da 1 stella (in realtà sarebbero 0), di cui 7 da persone che non hanno acquistato il libro. Questo rispecchia in modo perfetto come sa pensare una certa parte del pubblico.2) impressionante l'escalation degli attacchi subiti dall'autore sui media: si è cominciato accusandolo di razzismo, omofobia, fascismo, arretratezza culturale, ecc., ma visto che la cosa non funzionava i media sono passati a curiose affermazioni: ci sarebbero diverse forme interpretazione da dare al concetto costituzionale di "diritto alla libera espressione" (giustamente Vannacci parla dell'odierno "diritto di avere diritti", mai doveri), lo hanno accusato di essere venuto meno ai suoi obblighi di militare (Vannacci aveva già risposto nella prima pagina) e poi lo hanno attaccato sul piano dei titoli di laurea, sugli errori grammaticali e perfino sui refusi contenuti nel testo (io ne ho trovati pochissimi), e sulla forma esteriore del libro perché "la copertina è brutta".3) Vannacci aveva già previsto tutto questo (fosse oltre che saggista anche profeta?):"Quest'opera rappresenta una forma di libera manifestazione del pensiero ed espressione delle personali opinioni dell'autore e non interpreta posizioni istituzionali o attribuibili ad altre organizzazioni statali e governative".A sottolineare queste parole Vannacci ha messo in quarta di copertina una sua foto in T-shirt blu e non con divisa militare, come invece viene raffigurato su tutti i media.Pensare con la propria testa e non con quella dei media è sempre la cosa migliore.|36 persone l'hanno trovato utile
B0CF4BJN3D|Uno schiaffo agli ipocriti e benpensanti|Al contrario di quanto scrivono i giornali e le malelingue che non l'hanno nemmeno letto, qui non c'è davvero niente di razzista, antisemita, sessista o quello che preferite. Si tratta solo ed unicamente di riflessioni e pensieri che ricalcano quello che è il pensiero della maggior parte di italiani (e non). La nostra società sta sconfinando nell'ipocrisia e nel ridicolo, dove minoranze cercano di pretendere, con una forza puramente dittatoriale, non semplicemente dei diritti, che sono sacrosanti, quanto il forzare le loro idee sugli altri. E' palese che ciò non è nient'altro che un pretesto per non affrontare i problemi personali, e la realtà, che sarebbe ben più complessa, e così facendo non facciamo altro che creare dei mostri, con il benestare della società, come se un serial killer pretendesse di non essere visto come un pazzo e di non essere giudicato. Aldilà di questo, ci sono tante altre tematiche, reali nella vita della gente comune, che oramai non sono più il focus dei governi mondiali, perché questa maggioranza silenziosa è, appunto, silenziosa, non fa rumore ma a questo punto dovrebbe farlo, per riottenere il diritto alla libertà di espressione e il diritto di vivere in tranquillità, cosa che ogni giorno è sempre più negata al cittadino comune che no, non ha più i diritti fondamentali, schiacciato da delle minoranze tiranne che sono prive di pensiero oggettivo e pensano di ottenere tutto con la forza. Ricorda qualcosa non è vero? Come dice anche l'autore di questo libro, è corretto che tutti abbiamo gli stessi diritti, a prescindere dell'orientamento sessuale e della razza e le discriminazioni sono una cosa che dobbiamo aborrire ma al contempo dobbiamo fare attenzione a non far pendere la bilancia da un lato solo perché fa più rumore.|31 persone l'hanno trovato utile
B0CF4BJN3D|Grande Vannacci|Grande uomo il generale Vannacci:Onesto,sincero,coraggioso.Ha dato voce al pensiero della maggioranza oppressa dalla dittatura delle minoranze.Un libro inquietante che fa riflettere e purtroppo lascia una sensazione di impotenza.|
B0CF4BJN3D|Visione interessante dell'attualità|Cose che quasi tutti pensiamo ma non abbiamo più il coraggio di condividere, ci proprio voleva il "generale" per ridare voce ad una maggioranza ignorata. Titolo azzeccatissimo|
B0CF4BJN3D|Ho temuto di non riceverlo|In genere le consegne di Amazon sono più rapide e ho pensato che il pacco non mi sarebbe mai arrivato.Poi, finalmente il citofono..Venendo al volume, bella la citazione del pelo nell'uovo di Benedetto Croce: lo stanno sicuramente mangiando quelli che stanno attaccando un libro che non hanno mai letto, cosa che invece farò io. Poi, se devo fare qualche osservazione al Generale, troverò il modo di fargliela pervenire.Per commentare il libro ci vuole un blog, pure perché sono 12 capitoli che parlano di 12 argomenti diversi, molto estesi. Ad esempio, il tema dell'energia richiede approfondimenti sul nucleare e su come sviluppare realmente le rinnovabili.Il punto di vista conservatore è evidente, pure perché il Pensiero Unico è delle pseudo-sinistre upperclass apolidi il cui rosso laburista è sbiadito nel fucsia dei nuovi diritti-capricci arcobaleno, a coronamento del sistema capitalistico occidentale disegnato dai radical chic ai due lati dell'Atlantico, che nei loro lussuosi loft bevono champagne sotto una stampa di Che Guevara, dimenticando tra l'altro come fu omofobo durante la rivoluzione cubana, internando gli omosessuali in campi di rieducazione.Sono le pseudo-sinistre fucsia che invocano l'abolizione del contante giustificandolo come lotta all'evasione, in realtà, per arricchire un sistema bancario che nei paradisi fiscali ricicla i proventi del traffico internazionale di droga e di armi.Il male si traveste da bene, a danno della gente comune. Decidono pure chi deve avere successo come scrittore e chi non deve vendere nemmeno tre copie.Il Buonsenso è ormai un concetto di educazione stradale per una massa che per 16.000 euro al mese vota quello che gli dice la scuderia di partito senza nemmeno leggersi le carte, esattamente come certi magistrati che riempiono di graffi e piccoli urti le loro auto nel parcheggio del tribunale.Direbbe Platone:<<I bronzei hanno preso il sopravvento sugli aurei e sugli argentei>>.Intanto, i miei complimenti al Generale Vannucci.|129 persone l'hanno trovato utile
B0CF4BJN3D|Un libro scritto "semplice"|Il libro è scritto per arrivare alla maggior parte delle persone. Riassume i discorsi che si sentono spesso quando ad esempio si va al bar per prendere un caffè. Fa riflettere che abbia venduto così tanto. Ma la questione è chiedersi perché è stato acquistato da tante persone. Io l'ho comprato perché per giudicare un libro, a differenza di quello che fanno altri, bisogna leggerlo.|
8830104957|Non delude mai|Ammetto di essere condizionato dal fatto che Scurati sia un Autore che a me piace.Comunque anche questa volta ha compiuto una bella sintesi dei documenti storici, dando a tutti (cosa non da poco) la possibilità di conoscere una fase importante della nostra storia recente, con uno stile chiaro, sintetico, piacevole da leggere.Non solo resoconto dei fatti ovviamente, ma anche ricostruzione di caratteri, intimità, atteggiamenti dei protagonisti che sono certamente in parte la componente "romanzata" (e non poteva essere altrimenti) del libro, ma basati su un'analisi storica dei documenti (spesso allegati in modo molto piacevole al termine dei singoli capitoli) che fa intendere che anche nelle parti meno documentate lo spazio lasciato alla fantasia sia probabilmente ridotto. Un bel romanzo storico o un interessante testo di storia romanzato? Comunque un libro che va letto, non deluderà.|3 persone l'hanno trovato utile
8830104957|Romanzo storico|Un bel libro che si fa leggere bene e ti consente di approfondire il recente periodo storico senza annoiarti.|2 persone l'hanno trovato utile
8830104957|Mi interessava|Completo|
8830104957|Continuazione del primo volume, utile per conoscere la storia del fascismo|Volume interessante, prosecuzione del primo volume, tuttavia, a mio giudizio, meno felice del primo. Si occupa di un periodo molto lungo con notizie abbastanza sommarie.|
8830104957|Un libro dettagliato e molto scorrevole|Senz'altro molto utile per ripercorrere un pezzo di storia del nostro Paese|
8830104957|bello|seconda parte della trilogia su Mussolini. molto interessante lo consiglio personalmente ho amato di più il primo|
8830104957|Bellissimo!!!|Interessante consiglio la lettura a tutti.|Una persona l'ha trovato utile
8830104957|La costruzione del regime|La costruzione del regime è argomento più difficile rispetto all'ascesa del fascismo, argomento del primo volume di Scurati su Mussolini. Inoltre passano in secondo piano le vicende sentimentali del Duce, sostituite da resoconti dettagliati sulle imprese coloniali di Rodolfo Graziani. Ciò detto, il libro merita di essere letto almeno per due motivi: l'onestà intellettuale con cui l'autore affronta un periodo fondante della storia italiana; la riflessione su come si possa essere accondiscendenti, dal re al cittadino comune, a un distruttivo progetto totalitario.|Una persona l'ha trovato utile
8830104957|Romanzo storico avvincente|Ho apprezzato la descrizione dei rapporti intercorrenti tra Mussolini e alcuni dei suoi piu' vicini gerarchi e collaboratori, rapporti spesso conflittuali e di rivalita', bella questa immagine della solitudine del potere! Per contro devo dire che il primo romanzo aveva qualche cosa in piu'; forse perche' esplorava un Mussolini in ascesa dall'interno. Comunque sia, non solo lo raccomando, ma spero che l'Autore ci racconti la Storia di Mussolini sino al tragico e ancora non completamente chiarito epilogo.|13 persone l'hanno trovato utile
8830104957|Consigliato|Inevitabile il confronto con il primo libro della trilogia. Pur consigliatissimo, spesso ricorda un libro di storia. Nel terzultimo capitolo viene descritto lo struggente addio alla Sarfatti. Qui il libro recupera immediatamente la bellezza e la scorrevolezza del primo volume. Non vedo l'ora di leggere il terzo per vedere come va a finire|Una persona l'ha trovato utile
8830104957|Degno seguito di M.|Degno seguito del primo libro, ripercorre gli anni successivi alla presa del potere da parte di M. con la solita precisione ed accuratezza storica. Non si propone di dare giudizi sugli eventi ma, come per il primo, alla fine il giudizio del lettore è inevitabile ed antifascista (se ha letto davvero il libro).|
8830104957|II° volume|un ottimo inizio,ma l'ho iniziato da poco|
8830104957|Interessante|Sulla scia del primo volume sconta un po’ inizialmente il confronto con l’originalità del primo volume.. ma proseguendo la lettura gli episodi storici e la scrittura dell’autore coinvolgono|
8830104957|Storia....raccontata con tono "leggero"|Dovrebbe essere il secondo volume di quattro (almeno cosi ho capito....) riguardo la storia d'Italia, periodo di Mussolini, raccontata in maniera "leggera".....ma è storia........|
8830104957|Interessante|Libro molto interessante per appassionati di storia|
8830104957|Bel libro|Docume tato, ben scritto. Deve però piacere la storia e la narrazione a vita cruda e diretta. Realistico. Rende bene l'epoca|
8830104957|Buon libro, ma non a livello del primo volume|Buon libro, ma non a livello del primo volume, sicuramente perchè il periodo trattato è meno "interessante" della prima parte della vita di Mussolini|
8830104957|Aderente alla storia|Il racconto tipo romanzo ma con documenti storici autentici. La vera storia del fascismo al potere presentata come un romanzo.|
8830104957|La crescita di un regime|Molto interessante la descrizione dei protagonisti del regime. Mi è piaciuta anche la descrizione della guerra in Libia|
8830104957|Un quadro a tutto tondo|Scritto bene. Esauriente, ricco di informazioni. Molto interessante e coinvolgente.|
8830104957|Ottimo libro da consigliare a tutti|Ottimo libro molto documentato come sempre da consigliare a tutti|
8830104957|Sempre uguali?|Quanto poco cambia il mondo|
8830104957|come descritto|come descritto|
8830104957|Un libro che scorre|Il racconto non scorre bene|
8830104957|tutte|ok|
8830104957|Più piatto|Meno acuti del primo volume....forse perché la storia del consolidamento del regime è meno avvincente della sua ascesa...comunque sempre valido e scorrevole|
8830104957|M2 - Rumori fuori scena|M2 è tra i libri utili per carpire i ‘rumori fuori scena’, alla Frayn, quelle crisi, rantoli, complotti, amorazzi, egocentrismi che rischiano di mandare in fumo la messa in scena dello spettacolo a lungo preparata da L’uomo della Provvidenza. Quelli tra il ‘27 e il ‘34, anche se poco noti, sono anni cruciali che Antonio Scurati scava con una lucidità martellante, soprattutto per come incideranno nel futuro. Perché se il Fascismo si è stabilizzato puntando tutto sul palio della dittatura e su quell’uomo risolutore che gli italiani attendono da tempo, si averte già quel fiume carsico inquinato di sottotrame che diventano trame e poi tresca cui si abbeverano calunniatori esaltati e calunniati avviliti.L’ottica sugli eventi è interna come nel primo volume ma lascia che siano più i fatti a parlare e il nuovo potere a raccontare le proprie miserie, dietro il compiaciuto consenso ottenuto. La Storia qui si mostra senza veli, bisogna solo avere voglia di osservarne i nei: la rivoluzione in camicia nera, nata in San Sepolcro e diventata sepolcreto per gli avversari, langue nell’incertezza delle mezze tinte, perché i liberi guerrieri di un tempo sono restii a diventare soldati obbedienti, e un’ulcera nascosta comincia a corrodere tutto, compreso il corpo di M. benché esibito con uso deliberato e strategico.Tra porte che dovrebbero aprirsi e altre che non si possono chiudere, il regista, che punta al tutto esaurito, sa di essere indietro con le prove: accelera sulla rispettabilità della ‘compagnia’ mettendole a capo un fiorettista malleabile al posto di uno squadrista attaccabrighe e ambizioso. La vera essenza dell’arte di M., la violenza, sparisce dal palco ma non dal copione, si sfoga in altri teatri, nelle colonie, passa attraverso gli altoparlanti, siede ai pranzi domenicali. E intanto M. scruta la platea nei recessi della sua vita pubblica e privata e sa che basta gettare fango sulla seconda per fare uscire di scena qualche sgradito. Non si ha più voglia di sostare nella cronaca nera ma ci si rifugia in quella rosa distraendo nel frattempo le altre lettere dell’alfabeto.Consigliato per chi intende approfondire il periodo storico.Mio Instagram libroso: claudio_musso|
8830104957|Ottimo e documentato al massimo|Il titolo dice tutto. Curioso se militanti e nostalgici confuterebbero tale lettura.|
8830104957|sempre affascinante|La forza narrativa è straordinaria: la scelta degli episodi, la cartterizzazione dei personaggi, la rappresentazione di una epoca.Però, rispetto al libro predente lo stile si è involuto: quasi d'annunziano con aggettivazione ececssiva e lunghe descrizioni fisico-psico-dramamtiche che non incantano.Sarebbe auspicabile un ritorno ad uno stile meno enfatico; comunqueè una lettura affascinante che non si può lasciare. Dispiace quando il libro finisce.|Una persona l'ha trovato utile
8830104957|Un uomo solo al comando, sempre più solo|Se con M. Il figlio del secolo Scurati si era occupato dell’ascesa di Benito Mussolini, dagli albori del fascismo fino  al clamoroso discorso del 3 gennaio 1925 alla Camera dei Deputati con il quale il Duce assunse su di sé le colpe delle violenze fasciste e in particolare dell’omicidio di Giacomo Matteotti, con questo secondo volume intitolato M. L’uomo della provvidenza ci parla del periodo che va dal 1925 al 1932. In un crescendo quasi rossiniano il capo del fascismo smantella i residui di democrazia e assume i pieni poteri, timoroso di delegarne parte ad altri, al punto che a un certo momento terrà per sé la bellezza di sette dicasteri. Senza più avversari, perché gli oppositori o sono esuli in Francia, o scontano giorni di inerzia e di inedia al confino, oppure in galera, l’uomo dovrebbe essere soddisfatto, dovrebbe progettare un futuro anche quando non ci sarà più lui, ma il fascismo non esisterebbe, se non ci fosse Mussolini, perché Mussolini è il fascismo; quindi, a differenza di dittature come quella sovietica, in Italia non è stato costituito un vero e proprio regime, poiché il potere non è accentrato in un gruppo ristretto, ma in una sola persona al punto che, caduta o morta questa, si ha il dissolvimento del centro decisionale, e questo è tipico dei movimenti di destra, come nel caso del nazismo e del franchismo.Il nuovo periodo di tempo esaminato, se da un lato vede il consolidamento del potere di Mussolini, che può ormai decidere di tutto e di tutti, comincia a lasciar trasparire la solitudine di un uomo che si circonda di personaggi infidi, emarginando invece i pochi seri e capaci, in quanro possibili temuti concorrenti. E’ questo il caso dell’abile segretario del PNF Augusto Turati, contro cui è montata una campagna diffamatoria ingiustificata che il duce potrebbe troncare, ma non lo fa. Perfino il fedele fratello Arnaldo ne fa le spese e anche lui viene lasciato in pasto ai pescicani del partito che si azzuffano fra di loro, oltre che per il potere, per poter mettere le mani su affari danarosi e ovviamente illeciti. Il duce sa tutto di tutti, si compiace dei lori vizi ampiamente documentati dall’OVRA, la polizia politica guidata con grande capacità dall’ex prefetto di Genova Arturo Bocchini, prove che gli servono per eventuali e non improbabili ricatti. Intanto la vita prosegue, una vita ben diversa da quella che era stata promessa agli italiani, non proprio una vita di miseria, ma per lo più di povertà. Ci sono altri traguardi a cui mira Mussolini con le bonifiche, i ponti, le strade, opere che si auspica possano ampliare a dismisura la sua fama. Il suo capolavoro resta, tuttavia, l’accordo con il Vaticano, i famosi Patti Lateranensi con cui viene sanato il profondo contrasto sorto con la presa di Roma nel 1870. A conti fatti mi pare che da questi patti abbia ritratto maggiori soddisfazioni proprio il Vaticano, tacitate le sue richieste con un notevole esborso di denaro e la costituzione di più enclavi a Roma e nel Lazio, oltre all’aver proclamato come religione di stato quella cristiano cattolica apostolica romana. Certo, uno che va d’accordo con la Chiesa, specie se capo di un popolo di cattolici, ha le spalle un po’ più coperte, anche se l’esperienza dovrebbe insegnare che i patti, anche scritti, sono fatti per essere violati. Di pari passo con la conquista del potere in Italia si registrano le lunghe operazioni di sottomissione delle popolazioni delle nostre colonie libiche, grazie a operazioni militari che non vanno tanto per il sottile e che pur di ottenere lo scopo vedono il ricorso ai bombardamenti con il gas. Già è un abominio portare una morte orribile e dolorosa a popolazioni per lo più inermi, immaginate poi la tragedia dei campi di concentramento a ridosso della costa libica in cui furono internate più di 100.000 persone fra uomini, donne e bambini, per isolare le tribù ribelli che osavano rivendicare la loro libertà e la loro patria combattendo. In quei campi, voluti dal generale Graziani, sostenuto dal generale Badoglio e con l’approvazione di Benito Mussolini, la gente moriva di stenti, le donne erano soggette a violenze, non passava giorno che qualche prigioniero non venisse torturato o impiccato, insomma una vergogna non diversa dai futuri lager nazisti.Anche questo secondo volume, in cui le vicende come nel primo sono proposte in una serie di quadri rigorosamente in ordine temporale, non mancano i motivi di grande interesse e quindi è senz’altro meritevole di lettura; considerato che il piano dell’opera completa prevederebbe tre volumi mi chiedo solo come possa essere possibile riunire nel terzo, per quanto corposo, gli ultimi anni di Mussolini, che non solo sono quasi tredici, ma che presentano argomenti di larghissima portata, quali la guerra d’Etiopia, quella di Spagna, le leggi razziali, l’entrata in guerra dell’Italia, la caduta del duce, la repubblica di Salò.Come il primo volume tuttavia anche questo secondo non appare ben definito nella sua identità, vale a dire non è un saggio storico e nemmeno un romanzo storico, ma un ibrido che credo si possa definire come storia romanzata, alla portata di una platea di lettori non particolarmente colta e che proprio per questo presenta il pregio di parlare di un periodo storico che è ignorato da tanti, da troppi.|
8830104957|Buono, non all'altezza del primo|Scurati in apertura ci presenta un Duce diverso dall'immaginario, sofferente per l'ulcera e per la situazione che è tenuto a governare. Questo secondo libro fa un passo indietro rispetto allo spettacolare primo volume, forse anche perchè non aiutato dagli anni che prende in analisi. Ho grande attesa invece per il testo successivo dove spero si possa ritrovare il vecchio smalto.|
B0CF4BJN3D|"Il generale ha scritto anche cose giuste"|Ho letto questo libro allo scopo di avere l'unico requisito necessario per potervi esprimere giudizi personali: quello di averlo letto. Pur essendo antifascista, ho cercato di approcciarmi a questa lettura nel modo più asettico e neutrale possibile. Spero di esserci riuscito, benché non ne sia così certo.Massimo Arcangeli, docente universitario di comunicazione e linguistica, nella sua recensione pubblicata due mesi fa definisce questo libro "una specie di manifesto politico". Io, dal basso dei miei cinque titoli accademici, dico che il termine "specie" rappresenta un'inappropriata riduzione. Il libro del generale rappresenta un manifesto politico a tutti gli effetti. Non soltanto, ma sembra addirittura che esso contenga un messaggio rivolto ai politici di professione di una particolare coalizione, un velato "scansatevi che ci penso io". Per questo non mi stupirei se in un prossimo futuro vedessi l'alto militare candidato con un partito di "pura destra".Arcangeli dà un titolo ironico e inequivocabile alla critica al dirigente militare: "Il generale ha scritto anche cose giuste". Prendo le mosse da questa burla parafrasata rivolta ai nostalgici di un periodo storico che ritengo tra i peggiori, se non il peggiore, che l'Italia abbia attraversato, per riconoscere che onestamente sì, ho trovato alcuni passaggi (sottolineo alcuni) in cui ho riscontrato conformità al mio consenso. In particolare, nei capitoli dedicati all'ambientalismo, all'energia, alla sicurezza e legittima difesa, alla casa e alle tasse (cinque su dodici) il generale riporta osservazioni in poche delle quali non sono riuscito a trovarmi in disaccordo. Tra questi vi sono capitoli che non sono stati criticati neanche dallo stesso Arcangeli (sicurezza, casa, tasse). Non ho invece trovato un solo passaggio sul quale poter rispecchiare il mio personale pensiero sui restanti capitoli, né mi sono trovato concorde sulle tesi portanti dell'intero testo. Anzi, ho riscontrato almeno quattro macroscopiche contraddizioni, che confuterebbero almeno altrettante tesi sostenute dall'autore, nonché numerosi percorsi e vortici ragionativi assolutamente vaporosi, a tratti infantili, artificiosamente filosofici e facilmente confutabili.In sintesi: il libro non riporta elementi di novità, non aggiunge nulla a quanto già discusso in migliaia di dibattiti da bar ed è completamente inutile, tranne che per l'Autore.Chiunque volesse leggerlo per neutra curiosità come ho fatto io e volesse farsi un'idea tutta personale, si ricordi però di sfogliare successivamente anche il complementare piccolo testo di M. Arcangeli, il quale, peraltro, egli illustra minuziosamente i passaggi in cui il generale avrebbe (condizionale d'obbligo in quanto un procedimento disciplinare sarebbe in corso) violato il valori della Costituzione che ha giurato di osservare. Personalmente vedo piuttosto complicato il lavoro dei difensori – militari e civili – che dovranno perorare l'alto Ufficiale, soprattutto se l'Autorità militare responsabile del procedimento disciplinare dovesse riferirsi pure alle valutazioni di Arcangeli.|7 persone l'hanno trovato utile
B0CF4BJN3D|Come mi aspettavo|Dopo il clamore mediatico che c'è stato intorno a questo testo, ho deciso di comprarlo, leggerlo e farmi un'idea personale sui contenuti cercando di non rimanere sulla superficie di quello che scrivevano i giornali.Il risultato è stato scontato per chi, come me, è in disaccordo su molte questioni poste dal Generale. Non butto tutto, però, ma buona parte.Per esempio i primi due capitoli (ambientalismo ed energia) non sono tutti da buttare. Interessanti i dati statistici e le fonti che l'autore ha analizzato e che ci permette di verificare in prima persona, ma per il resto sono chiacchiere da bar.Il capitolo sulla famiglia, almeno per il mio modo di pensare, lo boccio totalmente. Pensare e scrivere che ci possa essere una famiglia solo dove c'è penetrazione sessuale e quindi procreazione, non posso accettarlo. Il fatto di credere che l'amore e i sentimenti non siano per nulla determinanti alla creazione di un nucleo familiare, penso sia un pensiero molto bigotto e antico. Inoltre non riesco a capire le donne che si dichiarano a favore del pensiero enunciato in questo libro: io non credo che possano essere d'accordo su affermazioni prettamente patriarcali che vorrebbero il genere femminile a casa a fare la casalinga. Sono sicuro che, la stragrande maggioranza, parla senza leggere!!Il resto del libro sono chiacchiere da bar, o da pub (infatti lo dice anche nei ringraziamenti) nelle quali gli italiani si sono scontrati per decenni. Frasi che in un paese come il nostro sono dette al solo scopo di vincere delle elezioni. Pensieri e opinioni su mondi che non si conoscono e che si vogliono minimizzare solo perché vengono rappresentati da una piccola percentuale della popolazione.Ecco perché le due stelle. Questo libro non mi ha dato nulla. Nessuna riflessione, nessuna soluzione innovativa, niente di niente. Solo qualche dato che non conoscevo su smog e inquinamento.Per concludere: un libro vuoto, che non ci regala alcun arricchimento, ci ricorda solo di cosa gli italiani parlano davanti ad un buon boccale di birra senza, però, trovare soluzione alcuna. Un insieme di luoghi comuni e frasi fatte che può trovare sbocchi giusto nella nostra politica ormai malata e marcia.|8 persone l'hanno trovato utile
B0CF4BJN3D|scarso|La cosa migliore è la spedizione. Il libro vale molto poco|
B0CF4BJN3D|Libro|Pessimo libro|
B0CF4BJN3D|Si scrive Vannacci ma si legge Trump. Non per forza una critica.. ma cosi è.|Il libro è certamente da deprecare ma non per le ragioni per le quali è stato messo sulla graticola. Intendiamoci Vannacci ha tutto il diritto di scrivere cio' che gli pare e le sue posizioni rappresentano una fetta reale del paese, oserei dire d'Occidente, quella che negli USA si colloca nell'ala repubblicana filo trumpiana. Il vero problema di questo sfogo e che ci vuol poco ad essere d'accordo nel ribellarsi alle follie della società postmoderna di stampo Woke e in questo Il Mondo al Contrario suscita certamente molte simpatie, ma la "pars costruens" è essa stessa è di stampo ultra-modernista, ovvero una visione ingenua del mondo che non analizza minimamente la cause prime, ma si focalizza solo sulle nefaste conseguenze evuole correggerle con una dose ancora piu' massiccia di cio' che, in ultima analisi, le ha causate. Quindi si ad una visione della formazione di stampo prettamente tecnico-scientista, si agli OGM, alla sperimentazione assoluta in campo biologico, si al nucleare, alla società del controllo e alla ricchezza (collettiva e individuale) come paradigma assoluto di successo e prosperità di una comunità. Viva la società laica e illuminista e il culto della patria in senso strettamente civico e materiale!Un libro che incarna certamente il pensiero dell'uomo della strada americano...spero solo che in Europa si riesca ancora ad avere una visione piu' attenta e profonda della realtà delle cose, anche a livello nazional-popolare.|6 persone l'hanno trovato utile
B0CF4BJN3D|Non amo gli "estremi"|Copertina morbida. Libro arrivato prima del tempo. L'ho acquistato per curiosità. Ne parlano tanto in questi giorni e volevo capire di cosa si trattasse. Mi piace legggere libri che si discostano dal pensiero comune e omologato tipico della societàodierna. Non conoscevo l'autore. Ho già letto metà libro in due giorni. È molto scorrevole e di facile comprensione. La comodità di questo libro è che i capitoli si possono leggere a saltare, infatti ho iniziato dall'ultimo capitolo "dedicato" (si fa per dire) agli animali (capitolo, tra l'altro, che ho odiato sin dalle prime righe). Non èun romanzo. Non è un libro di inchieste. Ma si tratta di un libro in cui l'autore esprime liberamente le proprie personali opinioni su argomenti molto attuali. Sebbene abbia ragione su alcuni aspetti, l'eccessivo estremismo del suo pensiero non lo condivido affatto. Gli eccessi non fanno bene a nessuno. Non lo regalerei a nessuno, perché penso ci voglia moderazione in ogni cosa.|2 persone l'hanno trovato utile
B0CF4BJN3D|Un libro VUOTO|Il libro è una chiara espressione della libertà di pensiero di una persona. Che ha trovato il coraggio di scrivere ciò che per lui è o dovrebbe essere la normalità.Ho letto il libro nella sua interezza e in alcuni capitoli il mio pensiero combacia o si avvicina molto a quello dello scrittore, in altri invece mi trovo a essere contrario.Ma la cosa importante è che, per me, un libro deve lasciarti qualcosa. Questo libro lascia solo una sensazione di rabbia verso la società e verso le scelte dei governi europei. Non insegna nulla, non cerca soluzioni alle "problematiche" raccontate, le spiega e basta, spesso con esempi di una banalità unica.Se volete sapere quello che pensa lo scrittore compratelo, ma vi consiglio di risparmiare queste 20€ e andare a fare quattro chiacchiere al bar, le tematiche affrontate saranno le stesse e le 20€ potete spenderle in birra.|15 persone l'hanno trovato utile
B0CF4BJN3D|Finalmente qualcuno che parla fuori dal coro (aggiornamento)|Con questo libro, nelle cui righe mi riconosco completamente, il Generale Vannacci ha avuto la capacità di esprimere il sentimento comune della maggioranza dei cittadini.Il semplice buon senso ci mostra come le opinioni pompate dai media siano assurde, il Generale ha avuto la capacità di esprimere chiaramente quelle sensazioni di disagio che ho sempre provato di fronte a certe forzature.Probabilmente non tutte le sue opinioni saranno condivise completamente da tutti, ma questa è normale dialettica, sta di fatto che, per sminuire il libro, il solito coro di intellettuali si stia limitando a citazioni estrapolate dal contesto o a disquisire sulla carriera o sulle lauree del Generale, cercando di concentrare la nostra attenzione sul dito e non sulla luna che indica.Ancora un sincero grazie ad un servitore dello Stato che ha anteposto l'onestà intellettuale alle prospettive di carriera.Aggiornamento del 24/2/24: notizia che il generale è stato rimandato a giudizio per peculato, si predica bene ma si razzola molto male, ho abbassato di molto la valutazione.|14 persone l'hanno trovato utile
B0CF4BJN3D|Ben oltre sotto le aspettative|Onestamente comprato con ben altre aspettative...le parti anti sistema sono poche sebbene apprezzabili...ho trovato delirante però la difesa degli OGM,dei vaccini e in particolare l ultimo capitolo sull animalismo che , adducendo esempi di atteggiamenti estremi,non fa altro che ribadire l assoluta supremazia dell uomo e del suo presunto diritto di fare degli animali ciò che più gli aggrada fregandosene altamente delle sofferenze causate. Oltretutto denota una mancanza di cultura storica abnorme quando parla del vegetarianesimo e delle sue origini....e infine due perle da sottolineare:la colpa additata agli animali che avrebbero scavato tunnel nelle zone che poi sono state colpite dall'alluvione in Romagna e la critica alle campagne anti abbandono dei cani in autostrada lamentandosi del fatto che non si facciano campagne pubblicitarie simile contro l abbandono degli anziani e dei bambini non si sa bene dove...|16 persone l'hanno trovato utile
B0CF4BJN3D|D'accordo su alcune cose, ma non sul modo di proporle in questo libro|Alcune, (forse molte) delle tesi sostenute le trovo condivisibili.Ciò detto, lo stile di scrittura è sciatto, la grammatica è spesso maltrattata ed i riferimenti bibliografici sono superficiali e approssimativi al limite dell'imbarazzante.La cosa peggiore, tuttavia, è l'uso di presunte cause biologiche per costrutti sociologici e/o economici ("Madre Natura" come origine della famiglia tradizionale... ma per favore). Speravo di non sentirle più argomentazioni simili.Non nutro alcuna simpatia verso l'ideologia woke, ma se leggo che un milione di persone che non si dichiarano eterosessuali rappresenta un "misero 2%" della popolazione esaminata, rimango interdetto. Primo, perché 2% non è una percentuale trascurabile in nessun caso, e poi perché un milione di persone è pur sempre un milione di persone.Ci sono libri migliori, con posizioni simili, ma scritti meglio e meglio documentati.|Una persona l'ha trovato utile
